,Material,Dry_or_cond,Manufacturer,Polymer,Fiber_percentage,Fiber_type,Charpy_notched_+23C,Charpy_notched_-30C,Charpy_+23C,Tensile_modulus,Molding_shrinkage_normal,Molding_shrinkage_parallel,Coeff_linear_therm_expansion_normal,Coeff_linear_therm_expansion_parallel,Melting_temp,Temp_deflection_0.45MPa,Temp_deflection_1.80MPa,Vicat_softening_temp,Density,Humidity_absorption,Temperature,G_prima,G_2prima,MPa,CM_1.0,CM_10.0,CM_100.0,CM_1000.0,CM_10000.0,CM_100000.0
1337,Grivory GV-6H,dry,EMS-GRIVORY,PA66+PA6I/X,0.6,GF,14.0,13.0,80.0,22000.0,0.3,0.1,90.0,15.0,260.0,,235.0,,1690.0,1.2,80.0,1350.0,,20.0,10022.1,9686.73,9121.3,8231.2,,
1338,Grivory GV-6H,dry,EMS-GRIVORY,PA66+PA6I/X,0.6,GF,14.0,13.0,80.0,22000.0,0.3,0.1,90.0,15.0,260.0,,235.0,,1690.0,1.2,80.0,1350.0,,25.0,9512.61,9131.09,8568.59,7776.84,,
1339,Grivory GV-6H,dry,EMS-GRIVORY,PA66+PA6I/X,0.6,GF,14.0,13.0,80.0,22000.0,0.3,0.1,90.0,15.0,260.0,,235.0,,1690.0,1.2,80.0,1350.0,,30.0,9094.44,8693.51,8142.64,7421.02,,
1340,Grivory GV-6H,dry,EMS-GRIVORY,PA66+PA6I/X,0.6,GF,14.0,13.0,80.0,22000.0,0.3,0.1,90.0,15.0,260.0,,235.0,,1690.0,1.2,80.0,1350.0,,35.0,8602.75,8234.97,7706.56,6985.78,,
1341,Grivory GV-6H,dry,EMS-GRIVORY,PA66+PA6I/X,0.6,GF,14.0,13.0,80.0,22000.0,0.3,0.1,90.0,15.0,260.0,,235.0,,1690.0,1.2,80.0,1350.0,,40.0,8163.18,7839.08,7333.23,6593.98,,
1342,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,20.0,10989.0,10929.0,10695.2,9852.22,,
1343,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,30.0,10911.1,10791.1,10465.3,9569.98,,
1344,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,40.0,10899.2,10781.7,10389.6,9389.67,,
1345,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,50.0,10901.0,10814.8,10382.5,9193.78,,
1346,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,60.0,10714.3,10489.5,9900.99,8608.32,,
1347,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,70.0,10301.9,9760.42,8931.25,7692.23,,
1348,Grivory HT2V-3H,cond,EMS-GRIVORY,PA6T/66,0.3,GF,40.0,9.0,2.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,23.0,2365.25,17.91005,80.0,9876.54,9049.77,8048.29,6902.5,,
1349,Grivory HT2V-3H,dry,EMS-GRIVORY,PA6T/66,0.3,GF,9.0,9.0,45.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,80.0,1829.0,80.7138,10.0,9009.01,8474.58,7874.02,6993.01,5988.02,
1350,Grivory HT2V-3H,dry,EMS-GRIVORY,PA6T/66,0.3,GF,9.0,9.0,45.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,80.0,1829.0,80.7138,20.0,7936.51,6968.64,6079.03,5263.16,4535.15,
1351,Grivory HT2V-3H,dry,EMS-GRIVORY,PA6T/66,0.3,GF,9.0,9.0,45.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,80.0,1829.0,80.7138,30.0,7688.08,6703.91,5814.41,5034.16,4347.46,
1352,Grivory HT2V-3H,dry,EMS-GRIVORY,PA6T/66,0.3,GF,9.0,9.0,45.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,80.0,1829.0,80.7138,40.0,7532.96,6578.95,5714.29,4950.5,4268.94,
1353,Grivory HT2V-3H,dry,EMS-GRIVORY,PA6T/66,0.3,GF,9.0,9.0,45.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,80.0,1829.0,80.7138,50.0,7257.65,6297.23,5439.88,4688.86,4025.69,
1354,Grivory HT2V-3H,dry,EMS-GRIVORY,PA6T/66,0.3,GF,9.0,9.0,45.0,11000.0,0.8,0.1,70.0,20.0,310.0,,280.0,,1420.0,1.8,80.0,1829.0,80.7138,60.0,6993.01,6018.05,5163.51,4424.78,3783.1,
1355,Grivory HT2V-5H,cond,EMS-GRIVORY,PA6T/66,0.5,GF,60.0,11.0,2.0,17000.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,23.0,2919.45,26.56129,40.0,17857.1,17777.8,17543.9,16806.7,,
1356,Grivory HT2V-5H,cond,EMS-GRIVORY,PA6T/66,0.5,GF,60.0,11.0,2.0,17000.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,23.0,2919.45,26.56129,60.0,17341.0,17142.9,16853.9,16483.5,,
1357,Grivory HT2V-5H,cond,EMS-GRIVORY,PA6T/66,0.5,GF,60.0,11.0,2.0,17000.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,23.0,2919.45,26.56129,80.0,16359.9,15686.3,14953.3,14159.3,,
1358,Grivory HT2V-5H,cond,EMS-GRIVORY,PA6T/66,0.5,GF,60.0,11.0,2.0,17000.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,23.0,2919.45,26.56129,100.0,15337.4,14245.0,13245.0,12300.1,,
1359,Grivory HT2V-5H,dry,EMS-GRIVORY,PA6T/66,0.5,GF,11.0,11.0,75.0,17500.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,80.0,2490.0,144.918,20.0,13995.9,12551.8,11253.8,10065.2,8960.2,
1360,Grivory HT2V-5H,dry,EMS-GRIVORY,PA6T/66,0.5,GF,11.0,11.0,75.0,17500.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,80.0,2490.0,144.918,40.0,13414.1,11743.9,10359.8,9196.82,8208.09,
1361,Grivory HT2V-5H,dry,EMS-GRIVORY,PA6T/66,0.5,GF,11.0,11.0,75.0,17500.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,80.0,2490.0,144.918,60.0,12817.7,10969.3,9440.94,8163.92,7087.66,
1362,Grivory HT2V-5H,dry,EMS-GRIVORY,PA6T/66,0.5,GF,11.0,11.0,75.0,17500.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,80.0,2490.0,144.918,80.0,12005.6,10175.9,8505.64,7020.75,5731.48,
1363,Grivory HT2V-5H,dry,EMS-GRIVORY,PA6T/66,0.5,GF,11.0,11.0,75.0,17500.0,0.7,0.1,55.0,10.0,310.0,,280.0,,1620.0,1.2,80.0,2490.0,144.918,100.0,9792.79,8039.04,6659.47,5556.48,4663.09,
1364,Grivory HTV-3H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2623.9,12.9818,10.0,11238.8,10927.3,10558.7,10128.5,,
1365,Grivory HTV-3H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2623.9,12.9818,20.0,11135.8,10844.2,10500.6,10100.7,,
1366,Grivory HTV-3H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2623.9,12.9818,30.0,10965.3,10696.9,10383.8,10022.7,,
1367,Grivory HTV-3H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2623.9,12.9818,40.0,10725.1,10457.4,10151.2,9804.28,,
1368,Grivory HTV-3H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2623.9,12.9818,50.0,10442.3,10152.4,9828.02,9468.29,,
1369,Grivory HTV-3H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2623.9,12.9818,60.0,10196.8,9883.0,9537.53,9160.66,,
1370,Grivory HTV-3H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2624.5,,10.0,11238.8,10927.3,10558.7,10128.5,,
1371,Grivory HTV-3H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2624.5,,20.0,11135.8,10844.2,10500.6,10100.7,,
1372,Grivory HTV-3H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2624.5,,30.0,10965.3,10696.9,10383.8,10022.7,,
1373,Grivory HTV-3H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2624.5,,40.0,10725.1,10457.4,10151.2,9804.28,,
1374,Grivory HTV-3H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2624.5,,50.0,10442.3,10152.4,9828.02,9468.29,,
1375,Grivory HTV-3H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.3,GF,50.0,7.0,2.0,11000.0,0.8,0.2,50.0,20.0,325.0,,280.0,,1440.0,1.8,23.0,2624.5,,60.0,10196.8,9883.0,9537.53,9160.66,,
1376,Grivory HTV-45H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.45,GF,75.0,12.0,2.0,16000.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,23.0,2978.0,15.97117,20.0,15941.5,15643.0,15077.6,14057.2,,
1377,Grivory HTV-45H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.45,GF,75.0,12.0,2.0,16000.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,23.0,2978.0,15.97117,40.0,15888.3,15595.3,15054.4,14101.5,,
1378,Grivory HTV-45H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.45,GF,75.0,12.0,2.0,16000.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,23.0,2978.0,15.97117,60.0,15851.2,15578.5,15073.2,14177.3,,
1379,Grivory HTV-45H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.45,GF,75.0,12.0,2.0,16000.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,23.0,2978.0,15.97117,80.0,15756.5,15497.4,14969.8,13952.1,,
1380,Grivory HTV-45H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.45,GF,75.0,12.0,2.0,16000.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,23.0,2978.0,15.97117,100.0,15207.6,14854.9,14166.1,12911.0,,
1381,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,10.0,14985.1,13841.9,11729.7,8614.09,,
1382,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,20.0,14884.5,14016.5,12222.9,9245.73,,
1383,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,30.0,14731.8,14218.6,12913.1,10258.8,,
1384,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,40.0,14565.3,14152.5,13120.1,10910.2,,
1385,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,50.0,14393.9,13803.6,12712.0,10844.3,,
1386,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,60.0,14200.4,13483.1,12310.4,10575.6,,
1387,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,70.0,13986.7,13323.7,12180.3,10410.5,,
1388,Grivory HTV-45H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.45,GF,12.0,12.0,75.0,16500.0,0.7,0.1,45.0,15.0,325.0,,285.0,,1590.0,1.4,80.0,2585.0,27.6078,80.0,13792.5,13249.3,12178.8,10318.1,,
1389,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,10.0,14854.2,13984.3,12980.3,11867.4,,
1390,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,20.0,14531.5,13742.2,12831.4,11817.3,,
1391,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,30.0,14023.9,13356.8,12590.8,11734.6,,
1392,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,40.0,13369.9,12852.1,12268.7,11620.8,,
1393,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,50.0,12655.0,12259.5,11834.8,11381.2,,
1394,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,60.0,12043.3,11616.1,11171.4,10711.1,,
1395,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,70.0,11583.5,10976.2,10346.0,9698.57,,
1396,Grivory HTV-4H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.35,15.02142,80.0,11242.0,10444.1,9630.73,8813.95,,
1397,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,10.0,14854.2,13984.3,12980.3,11867.4,,
1398,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,20.0,14531.5,13742.2,12831.4,11817.3,,
1399,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,30.0,14023.9,13356.8,12590.8,11734.6,,
1400,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,40.0,13369.9,12852.1,12268.7,11620.8,,
1401,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,50.0,12655.0,12259.5,11834.8,11381.2,,
1402,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,60.0,12043.3,11616.1,11171.4,10711.1,,
1403,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,70.0,11583.5,10976.2,10346.0,9698.57,,
1404,Grivory HTV-4H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.4,GF,70.0,8.0,2.0,14000.0,0.7,0.1,50.0,15.0,325.0,,280.0,,1530.0,1.5,23.0,2929.5,,80.0,11242.0,10444.1,9630.73,8813.95,,
1405,Grivory HTV-5H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,3464.8,18.63318,20.0,18063.8,17227.2,16512.2,16505.8,,
1406,Grivory HTV-5H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,3464.8,18.63318,40.0,18227.2,17747.4,17174.0,16498.0,,
1407,Grivory HTV-5H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,3464.8,18.63318,60.0,18096.6,17940.0,17448.3,16018.5,,
1408,Grivory HTV-5H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,3464.8,18.63318,80.0,17138.2,16712.6,15963.5,14633.9,,
1409,Grivory HTV-5H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,3464.8,18.63318,100.0,16610.4,16053.7,15188.0,13912.3,,
1410,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,10.0,16599.0,15422.0,13441.4,10649.4,,
1411,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,20.0,16712.9,15779.0,13988.1,11101.6,,
1412,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,30.0,16826.2,16218.1,14726.7,11759.3,,
1413,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,40.0,16700.0,16160.5,14831.7,12077.5,,
1414,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,50.0,16343.0,15591.0,14215.6,11909.8,,
1415,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,60.0,16063.3,15172.4,13750.5,11705.2,,
1416,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,70.0,15985.2,15152.4,13760.9,11683.9,,
1417,Grivory HTV-5H1 black 9205,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,3055.0,29.1141,80.0,15999.2,15301.5,13972.6,11747.2,,
1418,Grivory HTV-5H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,2969.5,17.666819999999998,20.0,18063.8,17227.2,16512.2,16505.8,,
1419,Grivory HTV-5H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,2969.5,17.666819999999998,40.0,18227.2,17747.4,17174.0,16498.0,,
1420,Grivory HTV-5H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,2969.5,17.666819999999998,60.0,18096.6,17940.0,17448.3,16018.5,,
1421,Grivory HTV-5H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,2969.5,17.666819999999998,80.0,17138.2,16712.6,15963.5,14633.9,,
1422,Grivory HTV-5H1 nat,cond,EMS-GRIVORY,PA6T/6I,0.5,GF,80.0,11.0,2.0,17500.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,23.0,2969.5,17.666819999999998,100.0,16610.4,16053.7,15188.0,13912.3,,
1423,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,10.0,16599.0,15422.0,13441.4,10649.4,,
1424,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,20.0,16712.9,15779.0,13988.1,11101.6,,
1425,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,30.0,16826.2,16218.1,14726.7,11759.3,,
1426,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,40.0,16700.0,16160.5,14831.7,12077.5,,
1427,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,50.0,16343.0,15591.0,14215.6,11909.8,,
1428,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,60.0,16063.3,15172.4,13750.5,11705.2,,
1429,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,70.0,15985.2,15152.4,13760.9,11683.9,,
1430,Grivory HTV-5H1 nat,dry,EMS-GRIVORY,PA6T/6I,0.5,GF,11.0,10.0,80.0,18000.0,0.5,0.1,40.0,15.0,325.0,,285.0,,1650.0,1.3,80.0,2583.0,36.4203,80.0,15999.2,15301.5,13972.6,11747.2,,
1431,Grivory HTV-6H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.6,GF,75.0,11.0,1.5,22500.0,0.5,0.1,40.0,15.0,325.0,,290.0,,1780.0,1.2,23.0,3912.0,22.63434,80.0,23854.5,23841.7,23755.6,23190.7,19981.9,
1432,Grivory HTV-6H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.6,GF,75.0,11.0,1.5,22500.0,0.5,0.1,40.0,15.0,325.0,,290.0,,1780.0,1.2,23.0,3912.0,22.63434,100.0,23214.7,23163.5,22951.4,22101.6,19129.3,
1433,Grivory HTV-6H1 black 9205,cond,EMS-GRIVORY,PA6T/6I,0.6,GF,75.0,11.0,1.5,22500.0,0.5,0.1,40.0,15.0,325.0,,290.0,,1780.0,1.2,23.0,3912.0,22.63434,120.0,22095.2,22078.5,21978.0,21386.3,18380.7,
1434,HOSTAFORM® C 13031,dry,Celanese,POM,0.0,None,6.7,6.0,200.0,3050.0,1.8,2.0,,110.0,170.0,161.0,107.0,158.0,1410.0,0.2,23.0,,,5.0,2553.73,2187.46,1839.86,1608.38,1397.0,
1435,HOSTAFORM® C 13031,dry,Celanese,POM,0.0,None,6.7,6.0,200.0,3050.0,1.8,2.0,,110.0,170.0,161.0,107.0,158.0,1410.0,0.2,23.0,,,10.0,2408.02,2005.3,1692.18,1429.07,1195.83,
